"v","k","knn","lcl","cc","bc","kcore","Freq","dynamics","N","M"
46134,2,163.5,0,0.26765239107205,2.24290680722216e-05,1,1,"doublewell",89171,3329970
46154,23,84.4347826086957,0,0.294952368351416,2.36976712946978e-05,18,1,"mutualistic",89171,3329970
46170,6,161.166666666667,0,0.278257993247165,2.50557609780336e-08,6,1,"mutualistic",89171,3329970
46219,34,358.764705882353,0,0.331285015826782,4.71521872284794e-06,28,1,"SIS",89171,3329970
46220,15,180.6,0,0.295257079282668,1.79405177233699e-07,15,1,"SIS",89171,3329970
46238,21,138.238095238095,0,0.289441566366741,1.46036113328017e-07,21,1,"SIS",89171,3329970
46239,4,180,0,0.277540882578139,8.34944099733889e-09,4,1,"doublewell",89171,3329970
46249,11,88.6363636363636,0,0.283632222808904,1.51910084489652e-07,11,1,"genereg",89171,3329970
46284,22,192,0,0.290391704768976,1.61922165555411e-07,22,1,"SIS",89171,3329970
46292,14,174.071428571429,0,0.289484790442489,1.24507085358326e-07,14,1,"mutualistic",89171,3329970
46303,41,135.951219512195,0,0.296623278124657,8.51983453115658e-07,38,1,"genereg",89171,3329970
46316,24,178.5,0.0036231884057971,0.314987053632931,1.26747103890755e-06,23,1,"mutualistic",89171,3329970
46352,14,336.714285714286,0,0.312316119812827,7.79660189226355e-07,13,1,"genereg",89171,3329970
46390,28,152.928571428571,0.00529100529100529,0.303590518796941,1.64343685467444e-06,27,1,"genereg",89171,3329970
46392,14,82.5714285714286,0,0.284734440509757,2.50332434493854e-07,14,1,"genereg",89171,3329970
46418,8,133.75,0,0.274850430445919,1.34832461020646e-07,8,1,"mutualistic",89171,3329970
46422,29,183.758620689655,0,0.298694947275334,1.77577386518437e-06,27,1,"doublewell",89171,3329970
46423,62,296.048387096774,0.00317292437863564,0.339079082961628,7.61413709971535e-06,50,1,"mutualistic",89171,3329970
46498,42,410.97619047619,0.0116144018583043,0.309579358135789,8.08229339718423e-07,42,1,"genereg",89171,3329970
46532,4,187.5,0,0.277450208624386,9.50988048026188e-09,4,1,"mutualistic",89171,3329970
46580,18,114.777777777778,0.0130718954248366,0.285920415557764,5.02592921864172e-07,17,1,"SIS",89171,3329970
46669,15,99.6,0.00952380952380952,0.286799565153065,1.69387781700158e-07,15,1,"SIS",89171,3329970
46682,12,602.75,0.0303030303030303,0.31971345184399,6.10222806143814e-07,12,1,"genereg",89171,3329970
46684,71,702.323943661972,0.00523138832997988,0.346315470596003,3.74149368064702e-05,58,1,"genereg",89171,3329970
46723,84,792.928571428571,0.00401606425702811,0.356958427573507,5.03466339594607e-06,73,1,"genereg",89171,3329970
46728,19,174.421052631579,0,0.296546334325479,3.44868668571293e-07,19,1,"doublewell",89171,3329970
46729,16,198.1875,0,0.292022675395362,1.82504363147214e-07,16,1,"doublewell",89171,3329970
46749,18,161.5,0,0.290213078953449,2.49322058220497e-07,18,1,"mutualistic",89171,3329970
46751,31,203.548387096774,0.010752688172043,0.299108745165521,5.98812220538322e-07,31,1,"genereg",89171,3329970
46756,42,148.095238095238,0,0.3020428625141,2.00824688844719e-06,36,1,"genereg",89171,3329970
46771,96,316.458333333333,0.00307017543859649,0.329378476813853,7.93940024888653e-06,78,1,"doublewell",89171,3329970
46791,29,125.344827586207,0,0.298490975309303,7.65052200156887e-07,28,1,"genereg",89171,3329970
46798,20,420.95,0,0.326393311810482,1.23018580369829e-05,17,1,"SIS",89171,3329970
46801,23,168.217391304348,0.00395256916996047,0.297547742114167,5.01993416193685e-07,23,1,"SIS",89171,3329970
46813,4,160,0,0.277535699612813,2.05931803509835e-08,4,1,"genereg",89171,3329970
46816,11,206.636363636364,0.0181818181818182,0.295235572625236,2.99698850574453e-07,11,1,"doublewell",89171,3329970
