"v","k","knn","lcl","cc","bc","kcore","Freq","dynamics","N","M"
36,8,9.375,0.0357142857142857,0.268187919463087,0.0055791091004136,2,2,"SIS",1000,1996
36,8,9.375,0.0357142857142857,0.268187919463087,0.0055791091004136,2,3,"genereg",1000,1996
36,8,9.375,0.0357142857142857,0.268187919463087,0.0055791091004136,2,3,"mutualistic",1000,1996
37,8,10.125,0.107142857142857,0.278428093645485,0.0057913838953637,2,1,"SIS",1000,1996
37,8,10.125,0.107142857142857,0.278428093645485,0.0057913838953637,2,2,"mutualistic",1000,1996
37,8,10.125,0.107142857142857,0.278428093645485,0.0057913838953637,2,4,"genereg",1000,1996
37,8,10.125,0.107142857142857,0.278428093645485,0.0057913838953637,2,5,"doublewell",1000,1996
38,8,16.5,0,0.297409943435546,0.00721206266794709,2,3,"mutualistic",1000,1996
38,8,16.5,0,0.297409943435546,0.00721206266794709,2,1,"genereg",1000,1996
39,3,20.3333333333333,0,0.269344836883257,0.00177070741557321,2,2,"SIS",1000,1996
39,3,20.3333333333333,0,0.269344836883257,0.00177070741557321,2,1,"mutualistic",1000,1996
41,9,6.22222222222222,0.0277777777777778,0.257806451612903,0.00550850622264846,2,7,"doublewell",1000,1996
41,9,6.22222222222222,0.0277777777777778,0.257806451612903,0.00550850622264846,2,4,"genereg",1000,1996
41,9,6.22222222222222,0.0277777777777778,0.257806451612903,0.00550850622264846,2,1,"mutualistic",1000,1996
42,16,12.875,0.025,0.319169329073482,0.0261308953970791,2,1,"SIS",1000,1996
43,4,7.5,0.166666666666667,0.255760368663594,0.000965370044335641,2,1,"SIS",1000,1996
43,4,7.5,0.166666666666667,0.255760368663594,0.000965370044335641,2,1,"mutualistic",1000,1996
43,4,7.5,0.166666666666667,0.255760368663594,0.000965370044335641,2,1,"doublewell",1000,1996
44,8,12.125,0.0357142857142857,0.275890637945319,0.0102733330683504,2,3,"doublewell",1000,1996
44,8,12.125,0.0357142857142857,0.275890637945319,0.0102733330683504,2,4,"genereg",1000,1996
45,16,7.5,0,0.298031026252983,0.0215586875885341,2,1,"mutualistic",1000,1996
46,9,14.6666666666667,0.0277777777777778,0.294864226682409,0.0122216612473909,2,2,"genereg",1000,1996
46,9,14.6666666666667,0.0277777777777778,0.294864226682409,0.0122216612473909,2,1,"mutualistic",1000,1996
47,9,6.66666666666667,0.0277777777777778,0.266826923076923,0.00662986094454184,2,1,"SIS",1000,1996
47,9,6.66666666666667,0.0277777777777778,0.266826923076923,0.00662986094454184,2,4,"genereg",1000,1996
48,4,29,0.166666666666667,0.288895315211105,0.00222299560243446,2,1,"SIS",1000,1996
50,8,5.5,0.0357142857142857,0.265268189060011,0.0060794286586403,2,1,"doublewell",1000,1996
50,8,5.5,0.0357142857142857,0.265268189060011,0.0060794286586403,2,2,"SIS",1000,1996
51,12,11.4166666666667,0.0757575757575758,0.299012271774918,0.0172829051764696,2,1,"genereg",1000,1996
52,15,8.93333333333333,0.0285714285714286,0.297942141365941,0.0137514043415572,2,1,"SIS",1000,1996
53,7,11.1428571428571,0.0476190476190476,0.261108207004705,0.00684520023558875,2,1,"mutualistic",1000,1996
54,9,9.11111111111111,0.0277777777777778,0.276272123893805,0.00793416417483188,2,2,"SIS",1000,1996
54,9,9.11111111111111,0.0277777777777778,0.276272123893805,0.00793416417483188,2,2,"genereg",1000,1996
55,8,3.75,0.0357142857142857,0.260224016671008,0.0047652452883392,2,1,"SIS",1000,1996
56,10,18,0.0444444444444444,0.311021170610212,0.0173047606410153,2,1,"SIS",1000,1996
57,15,10.2666666666667,0.0285714285714286,0.302543912780133,0.0205246453638141,2,2,"mutualistic",1000,1996
59,11,12.4545454545455,0,0.300903614457831,0.0139016614948324,2,2,"mutualistic",1000,1996
59,11,12.4545454545455,0,0.300903614457831,0.0139016614948324,2,1,"SIS",1000,1996
60,12,5.33333333333333,0.0151515151515152,0.268692845615923,0.00985550288681243,2,2,"genereg",1000,1996
61,10,4.1,0.0222222222222222,0.2594131394443,0.00785373765491019,2,1,"genereg",1000,1996
61,10,4.1,0.0222222222222222,0.2594131394443,0.00785373765491019,2,1,"mutualistic",1000,1996
61,10,4.1,0.0222222222222222,0.2594131394443,0.00785373765491019,2,1,"SIS",1000,1996
64,8,12.375,0.178571428571429,0.27242977911099,0.00547343730621118,2,4,"doublewell",1000,1996
65,11,8.72727272727273,0.0363636363636364,0.282362916902205,0.0117399477238372,2,1,"mutualistic",1000,1996
66,9,7,0.0277777777777778,0.264565677966102,0.00734223828977418,2,1,"mutualistic",1000,1996
66,9,7,0.0277777777777778,0.264565677966102,0.00734223828977418,2,1,"doublewell",1000,1996
67,7,16.7142857142857,0,0.284858853721129,0.00834719898582919,2,2,"mutualistic",1000,1996
67,7,16.7142857142857,0,0.284858853721129,0.00834719898582919,2,2,"doublewell",1000,1996
67,7,16.7142857142857,0,0.284858853721129,0.00834719898582919,2,1,"SIS",1000,1996
68,8,13,0.0714285714285714,0.286739380022962,0.00875580486523226,2,1,"SIS",1000,1996
68,8,13,0.0714285714285714,0.286739380022962,0.00875580486523226,2,3,"mutualistic",1000,1996
68,8,13,0.0714285714285714,0.286739380022962,0.00875580486523226,2,13,"doublewell",1000,1996
70,4,14.5,0.166666666666667,0.267255216693419,0.001960448683339,2,1,"genereg",1000,1996
70,4,14.5,0.166666666666667,0.267255216693419,0.001960448683339,2,1,"mutualistic",1000,1996
71,4,9.75,0.166666666666667,0.254004576659039,0.00166693689185909,2,1,"doublewell",1000,1996
71,4,9.75,0.166666666666667,0.254004576659039,0.00166693689185909,2,1,"mutualistic",1000,1996
71,4,9.75,0.166666666666667,0.254004576659039,0.00166693689185909,2,1,"genereg",1000,1996
